blue_champion,red_champion,role,games,blue_winrate
Aatrox,Akali,TOP,1,0.0
Aatrox,Ambessa,JUNGLE,2,1.0
Aatrox,Ambessa,TOP,21,0.7142857142857143
Aatrox,Aurora,TOP,1,0.0
Aatrox,Camille,TOP,4,0.75
Aatrox,Darius,TOP,1,1.0
Aatrox,Diana,JUNGLE,1,0.0
Aatrox,Dr. Mundo,JUNGLE,15,0.5333333333333333
Aatrox,Dr. Mundo,TOP,1,0.0
Aatrox,Gangplank,TOP,1,1.0
Aatrox,Gnar,TOP,7,0.42857142857142855
Aatrox,Gragas,TOP,2,0.5
Aatrox,Gwen,TOP,6,0.3333333333333333
Aatrox,Hecarim,JUNGLE,1,1.0
Aatrox,Jarvan IV,JUNGLE,23,0.6086956521739131
Aatrox,Jax,TOP,1,1.0
Aatrox,Jayce,TOP,3,0.6666666666666666
Aatrox,K'Sante,TOP,13,0.46153846153846156
Aatrox,Kennen,TOP,2,0.5
Aatrox,Kindred,JUNGLE,1,1.0
Aatrox,Lee Sin,JUNGLE,5,0.2
Aatrox,Malphite,TOP,1,1.0
Aatrox,Master Yi,JUNGLE,1,1.0
Aatrox,Naafiri,JUNGLE,7,0.7142857142857143
Aatrox,Nocturne,JUNGLE,16,0.5625
Aatrox,Ornn,TOP,6,0.6666666666666666
Aatrox,Pantheon,JUNGLE,14,0.42857142857142855
Aatrox,Poppy,JUNGLE,1,0.0
Aatrox,Poppy,TOP,1,0.0
Aatrox,Qiyana,JUNGLE,1,0.0
Aatrox,Renekton,TOP,19,0.42105263157894735
Aatrox,Rumble,TOP,10,0.7
Aatrox,Ryze,TOP,1,1.0
Aatrox,Sejuani,JUNGLE,4,0.0
Aatrox,Shen,TOP,1,1.0
Aatrox,Singed,TOP,1,1.0
Aatrox,Sion,TOP,27,0.5185185185185185
Aatrox,Skarner,JUNGLE,7,0.5714285714285714
Aatrox,Skarner,TOP,1,0.0
Aatrox,Sylas,MIDDLE,1,1.0
Aatrox,Talon,JUNGLE,1,1.0
Aatrox,Trundle,JUNGLE,2,0.5
Aatrox,Vayne,TOP,3,0.3333333333333333
Aatrox,Vi,JUNGLE,7,0.42857142857142855
Aatrox,Viego,JUNGLE,2,1.0
Aatrox,Volibear,TOP,2,0.5
Aatrox,Wukong,JUNGLE,21,0.6666666666666666
Aatrox,Xin Zhao,JUNGLE,23,0.6086956521739131
Aatrox,Yone,TOP,2,0.5
Aatrox,Yorick,TOP,4,0.5
Aatrox,Zaahen,JUNGLE,7,0.42857142857142855
Aatrox,Zaahen,TOP,4,0.5
Ahri,Akali,MIDDLE,15,0.7333333333333333
Ahri,Anivia,MIDDLE,8,0.5
Ahri,Annie,MIDDLE,15,0.5333333333333333
Ahri,Aurora,MIDDLE,81,0.5185185185185185
Ahri,Azir,MIDDLE,17,0.5882352941176471
Ahri,Brand,MIDDLE,1,1.0
Ahri,Cassiopeia,MIDDLE,13,0.46153846153846156
Ahri,Corki,MIDDLE,1,1.0
Ahri,Fiora,TOP,1,0.0
Ahri,Galio,MIDDLE,22,0.6818181818181818
Ahri,Hwei,MIDDLE,5,0.2
Ahri,Jayce,MIDDLE,3,0.6666666666666666
Ahri,Kog'Maw,MIDDLE,1,1.0
Ahri,LeBlanc,MIDDLE,15,0.6
Ahri,Lissandra,MIDDLE,13,0.6923076923076923
Ahri,Mel,MIDDLE,29,0.6206896551724138
Ahri,Neeko,MIDDLE,1,1.0
Ahri,Orianna,MIDDLE,25,0.52
Ahri,Ryze,MIDDLE,41,0.5121951219512195
Ahri,Seraphine,MIDDLE,1,0.0
Ahri,Sion,MIDDLE,3,0.3333333333333333
Ahri,Swain,MIDDLE,2,0.0
Ahri,Sylas,MIDDLE,38,0.631578947368421
Ahri,Syndra,MIDDLE,19,0.5263157894736842
Ahri,Taliyah,MIDDLE,39,0.6923076923076923
Ahri,Tristana,MIDDLE,2,0.5
Ahri,Twisted Fate,MIDDLE,6,0.5
Ahri,Veigar,MIDDLE,7,0.5714285714285714
Ahri,Vex,MIDDLE,1,1.0
Ahri,Viktor,MIDDLE,13,0.23076923076923078
Ahri,Vladimir,MIDDLE,1,1.0
Ahri,Yasuo,MIDDLE,1,0.0
Ahri,Yone,MIDDLE,10,0.7
Ahri,Zed,MIDDLE,1,1.0
Ahri,Ziggs,MIDDLE,1,0.0
Ahri,Zoe,MIDDLE,5,0.8
Akali,Ahri,MIDDLE,15,0.26666666666666666
Akali,Ambessa,TOP,1,1.0
Akali,Anivia,MIDDLE,10,0.6
Akali,Annie,MIDDLE,14,0.5714285714285714
Akali,Aurora,MIDDLE,14,0.9285714285714286
Akali,Azir,MIDDLE,29,0.5517241379310345
Akali,Brand,MIDDLE,1,0.0
Akali,Cassiopeia,MIDDLE,11,0.45454545454545453
Akali,Cassiopeia,TOP,1,0.0
Akali,Galio,MIDDLE,12,0.75
Akali,Galio,TOP,1,1.0
Akali,Gnar,TOP,4,0.5
Akali,Gragas,MIDDLE,1,0.0
Akali,Hwei,MIDDLE,3,0.6666666666666666
Akali,Irelia,MIDDLE,1,1.0
Akali,Irelia,TOP,1,1.0
Akali,Jax,TOP,1,0.0
Akali,Jayce,MIDDLE,1,1.0
Akali,K'Sante,TOP,2,0.5
Akali,Kassadin,MIDDLE,1,0.0
Akali,Kled,TOP,1,0.0
Akali,LeBlanc,MIDDLE,4,0.75
Akali,Lissandra,MIDDLE,1,1.0
Akali,Lux,MIDDLE,2,0.5
Akali,Malzahar,MIDDLE,2,1.0
Akali,Mel,MIDDLE,3,0.6666666666666666
Akali,Olaf,TOP,1,0.0
Akali,Orianna,MIDDLE,69,0.4782608695652174
Akali,Ornn,TOP,3,0.6666666666666666
Akali,Rek'Sai,TOP,1,1.0
Akali,Renekton,MIDDLE,1,1.0
Akali,Rumble,TOP,1,0.0
Akali,Ryze,MIDDLE,16,0.625
Akali,Sion,TOP,2,1.0
Akali,Swain,MIDDLE,1,0.0
Akali,Sylas,MIDDLE,5,0.6
Akali,Syndra,MIDDLE,7,0.5714285714285714
Akali,Taliyah,MIDDLE,9,0.5555555555555556
Akali,Twisted Fate,MIDDLE,1,1.0
Akali,Vex,MIDDLE,3,0.3333333333333333
Akali,Viktor,MIDDLE,22,0.6363636363636364
Akali,Xerath,MIDDLE,2,0.5
Akali,Xin Zhao,MIDDLE,1,1.0
Akali,Yasuo,MIDDLE,1,1.0
Akali,Yone,MIDDLE,2,1.0
Akali,Zaahen,TOP,1,1.0
Akali,Ziggs,MIDDLE,1,1.0
Akshan,Gangplank,TOP,1,1.0
Akshan,LeBlanc,MIDDLE,1,0.0
Ambessa,Aatrox,JUNGLE,7,0.8571428571428571
Ambessa,Aatrox,TOP,10,0.6
Ambessa,Akali,TOP,1,0.0
Ambessa,Anivia,TOP,1,0.0
Ambessa,Aurora,TOP,4,1.0
Ambessa,Camille,TOP,5,0.8
Ambessa,Cho'Gath,TOP,1,1.0
Ambessa,Darius,TOP,2,0.5
Ambessa,Diana,JUNGLE,3,1.0
Ambessa,Dr. Mundo,JUNGLE,4,0.5
Ambessa,Fiora,TOP,2,0.5
Ambessa,Garen,TOP,2,1.0
Ambessa,Gnar,TOP,51,0.47058823529411764
Ambessa,Graves,JUNGLE,1,0.0
Ambessa,Gwen,JUNGLE,1,0.0
Ambessa,Gwen,TOP,19,0.10526315789473684
Ambessa,Illaoi,TOP,2,0.5
Ambessa,Irelia,TOP,4,0.0
Ambessa,Jarvan IV,JUNGLE,10,0.2
Ambessa,Jax,TOP,17,0.5294117647058824
Ambessa,Jayce,JUNGLE,1,0.0
Ambessa,Jayce,TOP,9,0.3333333333333333
Ambessa,K'Sante,TOP,43,0.6744186046511628
Ambessa,Kennen,TOP,5,0.4
Ambessa,Kha'Zix,JUNGLE,1,1.0
Ambessa,Kled,TOP,1,1.0
Ambessa,Lee Sin,JUNGLE,4,0.25
Ambessa,Malphite,JUNGLE,2,0.0
Ambessa,Malphite,TOP,1,1.0
Ambessa,Malzahar,MIDDLE,1,1.0
Ambessa,Maokai,JUNGLE,3,0.3333333333333333
Ambessa,Maokai,TOP,1,0.0
Ambessa,Naafiri,JUNGLE,4,0.0
Ambessa,Nautilus,JUNGLE,1,1.0
Ambessa,Nidalee,JUNGLE,1,0.0
Ambessa,Nocturne,JUNGLE,9,0.5555555555555556
Ambessa,Olaf,TOP,4,0.5
Ambessa,Ornn,TOP,7,0.5714285714285714
Ambessa,Pantheon,JUNGLE,14,0.5714285714285714
Ambessa,Pantheon,TOP,1,1.0
Ambessa,Poppy,JUNGLE,2,1.0
Ambessa,Poppy,TOP,5,0.8
Ambessa,Qiyana,JUNGLE,4,0.75
Ambessa,Rek'Sai,JUNGLE,1,0.0
Ambessa,Rek'Sai,TOP,11,0.5454545454545454
Ambessa,Renekton,TOP,37,0.4864864864864865
Ambessa,Rengar,JUNGLE,2,0.5
Ambessa,Rumble,TOP,66,0.5606060606060606
Ambessa,Sejuani,JUNGLE,2,0.5
Ambessa,Shen,TOP,4,0.75
Ambessa,Shyvana,JUNGLE,1,0.0
Ambessa,Shyvana,TOP,2,0.5
Ambessa,Sion,TOP,47,0.5319148936170213
Ambessa,Skarner,JUNGLE,3,0.6666666666666666
Ambessa,Taliyah,JUNGLE,1,1.0
Ambessa,Tryndamere,TOP,2,0.5
Ambessa,Udyr,TOP,1,0.0
Ambessa,Varus,TOP,5,0.6
Ambessa,Vayne,TOP,10,0.2
Ambessa,Vex,TOP,2,0.5
Ambessa,Vi,JUNGLE,10,0.4
Ambessa,Viego,JUNGLE,5,0.8
Ambessa,Vladimir,TOP,1,1.0
Ambessa,Volibear,JUNGLE,1,1.0
Ambessa,Volibear,TOP,15,0.3333333333333333
Ambessa,Warwick,TOP,2,0.5
Ambessa,Wukong,JUNGLE,20,0.6
Ambessa,Wukong,TOP,1,1.0
Ambessa,Xin Zhao,JUNGLE,18,0.7222222222222222
Ambessa,Yorick,TOP,10,0.5
Ambessa,Zaahen,JUNGLE,4,0.5
Ambessa,Zaahen,TOP,25,0.36
Ambessa,Zac,TOP,1,1.0
Ambessa,Zyra,JUNGLE,1,1.0
Amumu,Ambessa,JUNGLE,1,0.0
Amumu,Wukong,JUNGLE,2,0.5
Amumu,Xin Zhao,JUNGLE,1,0.0
Anivia,Ahri,MIDDLE,9,0.7777777777777778
Anivia,Akali,MIDDLE,6,0.6666666666666666
Anivia,Ambessa,TOP,2,0.5
Anivia,Annie,MIDDLE,10,0.7
Anivia,Aurora,MIDDLE,11,0.8181818181818182
Anivia,Azir,MIDDLE,3,1.0
Anivia,Cassiopeia,MIDDLE,22,0.5909090909090909
Anivia,Cassiopeia,TOP,1,0.0
Anivia,Diana,TOP,1,0.0
Anivia,Galio,MIDDLE,3,1.0
Anivia,Gnar,TOP,4,0.5
Anivia,Gragas,TOP,1,0.0
Anivia,Gwen,TOP,1,1.0
Anivia,Hwei,MIDDLE,5,0.4
Anivia,Irelia,MIDDLE,1,0.0
Anivia,Irelia,TOP,1,0.0
Anivia,Jax,TOP,1,0.0
Anivia,Jayce,TOP,4,0.75
Anivia,K'Sante,TOP,1,1.0
Anivia,Kog'Maw,MIDDLE,1,1.0
Anivia,Mel,MIDDLE,2,1.0
Anivia,Nidalee,TOP,1,1.0
Anivia,Orianna,MIDDLE,3,0.3333333333333333
Anivia,Ornn,TOP,1,1.0
Anivia,Renekton,TOP,4,0.25
Anivia,Rumble,TOP,6,0.5
Anivia,Ryze,MIDDLE,103,0.5631067961165048
Anivia,Sett,TOP,1,1.0
Anivia,Sion,TOP,1,0.0
Anivia,Syndra,MIDDLE,2,1.0
Anivia,Taliyah,MIDDLE,5,0.6
Anivia,Tristana,MIDDLE,1,1.0
Anivia,Twisted Fate,MIDDLE,4,0.75
Anivia,Varus,TOP,3,0.6666666666666666
Anivia,Vayne,TOP,2,0.5
Anivia,Viktor,MIDDLE,6,0.6666666666666666
Anivia,Yasuo,MIDDLE,1,0.0
Anivia,Yasuo,TOP,1,1.0
Anivia,Yone,MIDDLE,1,0.0
Anivia,Yone,TOP,2,0.5
Anivia,Zed,MIDDLE,3,0.6666666666666666
Anivia,Ziggs,MIDDLE,1,1.0
Annie,Ahri,MIDDLE,27,0.4444444444444444
Annie,Akali,MIDDLE,18,0.6111111111111112
Annie,Anivia,MIDDLE,11,0.36363636363636365
Annie,Aurora,MIDDLE,39,0.5897435897435898
Annie,Azir,MIDDLE,8,0.75
Annie,Cassiopeia,MIDDLE,7,0.42857142857142855
Annie,Diana,MIDDLE,1,0.0
Annie,Galio,MIDDLE,21,0.47619047619047616
Annie,Gnar,TOP,1,1.0
Annie,Hwei,MIDDLE,17,0.5294117647058824
Annie,Jayce,MIDDLE,2,1.0
Annie,K'Sante,MIDDLE,1,0.0
Annie,K'Sante,TOP,1,0.0
Annie,Karma,MIDDLE,1,1.0
Annie,Kassadin,MIDDLE,1,0.0
Annie,LeBlanc,MIDDLE,3,0.3333333333333333
Annie,Lissandra,MIDDLE,2,0.0
Annie,Lux,MIDDLE,1,1.0
Annie,Mel,MIDDLE,12,0.6666666666666666
Annie,Orianna,MIDDLE,5,0.6
Annie,Ryze,MIDDLE,47,0.48936170212765956
Annie,Sion,MIDDLE,1,0.0
Annie,Sylas,MIDDLE,5,0.6
Annie,Syndra,MIDDLE,6,0.6666666666666666
Annie,Taliyah,MIDDLE,16,0.625
Annie,Tristana,MIDDLE,1,0.0
Annie,Twisted Fate,MIDDLE,3,0.3333333333333333
Annie,Vel'Koz,MIDDLE,1,0.0
Annie,Viktor,MIDDLE,20,0.55
Annie,Vladimir,MIDDLE,1,1.0
Annie,Xerath,MIDDLE,1,1.0
Annie,Yasuo,MIDDLE,1,1.0
Annie,Ziggs,MIDDLE,1,0.0
Annie,Zoe,MIDDLE,2,0.0
Aurelion Sol,Ahri,MIDDLE,1,1.0
Aurelion Sol,Anivia,MIDDLE,1,0.0
Aurelion Sol,Aurora,MIDDLE,2,0.5
Aurelion Sol,Azir,MIDDLE,1,1.0
Aurelion Sol,Hwei,MIDDLE,1,1.0
Aurelion Sol,LeBlanc,MIDDLE,1,1.0
Aurelion Sol,Mel,MIDDLE,1,1.0
Aurelion Sol,Orianna,MIDDLE,3,0.6666666666666666
Aurelion Sol,Ryze,MIDDLE,4,0.5
Aurelion Sol,Viktor,MIDDLE,3,0.3333333333333333
Aurora,Aatrox,TOP,1,1.0
Aurora,Ahri,MIDDLE,91,0.45054945054945056
Aurora,Akali,MIDDLE,18,0.3888888888888889
Aurora,Akali,TOP,1,1.0
Aurora,Ambessa,TOP,4,0.5
Aurora,Anivia,MIDDLE,11,0.5454545454545454
Aurora,Annie,MIDDLE,42,0.3333333333333333
Aurora,Aurelion Sol,MIDDLE,1,1.0
Aurora,Azir,MIDDLE,28,0.4642857142857143
Aurora,Cassiopeia,MIDDLE,10,0.2
Aurora,Dr. Mundo,TOP,2,1.0
Aurora,Ezreal,MIDDLE,1,1.0
Aurora,Galio,MIDDLE,18,0.4444444444444444
Aurora,Gnar,TOP,7,0.14285714285714285
Aurora,Gwen,MIDDLE,1,1.0
Aurora,Hwei,MIDDLE,10,0.6
Aurora,Irelia,MIDDLE,2,1.0
Aurora,Irelia,TOP,2,0.0
Aurora,Jayce,MIDDLE,2,0.5
Aurora,Jayce,TOP,2,0.0
Aurora,K'Sante,TOP,3,0.3333333333333333
Aurora,Kassadin,MIDDLE,1,1.0
Aurora,LeBlanc,MIDDLE,16,0.5
Aurora,Lee Sin,TOP,1,1.0
Aurora,Lissandra,MIDDLE,2,0.0
Aurora,Lux,MIDDLE,2,0.0
Aurora,Mel,MIDDLE,13,0.5384615384615384
Aurora,Naafiri,MIDDLE,1,1.0
Aurora,Orianna,MIDDLE,13,0.3076923076923077
Aurora,Ornn,TOP,4,0.75
Aurora,Renekton,TOP,5,0.6
Aurora,Rumble,TOP,18,0.7222222222222222
Aurora,Ryze,MIDDLE,40,0.575
Aurora,Sion,TOP,5,0.4
Aurora,Sylas,MIDDLE,8,0.25
Aurora,Syndra,MIDDLE,15,0.5333333333333333
Aurora,Taliyah,MIDDLE,26,0.4230769230769231
Aurora,Tristana,MIDDLE,1,0.0
Aurora,Tryndamere,TOP,2,1.0
Aurora,Twisted Fate,MIDDLE,16,0.3125
Aurora,Vayne,TOP,2,0.5
Aurora,Veigar,MIDDLE,1,1.0
Aurora,Viktor,MIDDLE,45,0.6
Aurora,Vladimir,MIDDLE,2,1.0
Aurora,Yasuo,MIDDLE,1,0.0
Aurora,Yasuo,TOP,2,0.5
Aurora,Yone,MIDDLE,3,0.3333333333333333
Aurora,Yone,TOP,1,0.0
Aurora,Yorick,TOP,5,0.6
Aurora,Zaahen,TOP,2,0.5
Aurora,Zed,MIDDLE,2,0.5
Aurora,Ziggs,MIDDLE,1,1.0
Aurora,Zoe,MIDDLE,6,0.8333333333333334
Azir,Ahri,MIDDLE,20,0.55
Azir,Akali,MIDDLE,26,0.5
Azir,Anivia,MIDDLE,2,0.5
Azir,Annie,MIDDLE,12,0.5
Azir,Aurelion Sol,MIDDLE,1,0.0
Azir,Aurora,MIDDLE,20,0.6
Azir,Cassiopeia,MIDDLE,2,0.5
Azir,Corki,MIDDLE,1,1.0
Azir,Ekko,MIDDLE,4,0.25
Azir,Galio,MIDDLE,4,0.5
Azir,Hwei,MIDDLE,2,1.0
Azir,Irelia,MIDDLE,1,0.0
Azir,Kog'Maw,MIDDLE,8,0.25
Azir,LeBlanc,MIDDLE,17,0.47058823529411764
Azir,Lissandra,MIDDLE,1,1.0
Azir,Mel,MIDDLE,9,0.6666666666666666
Azir,Orianna,MIDDLE,76,0.4605263157894737
Azir,Ryze,MIDDLE,54,0.5555555555555556
Azir,Seraphine,MIDDLE,1,1.0
Azir,Sion,MIDDLE,1,0.0
Azir,Swain,MIDDLE,1,0.0
Azir,Sylas,MIDDLE,5,0.6
Azir,Syndra,MIDDLE,10,0.4
Azir,Taliyah,MIDDLE,53,0.49056603773584906
Azir,Tristana,MIDDLE,3,0.3333333333333333
Azir,Twisted Fate,MIDDLE,2,0.5
Azir,Vayne,TOP,1,0.0
Azir,Veigar,MIDDLE,1,1.0
Azir,Vel'Koz,MIDDLE,1,1.0
Azir,Viego,MIDDLE,2,0.5
Azir,Viktor,MIDDLE,12,0.3333333333333333
Azir,Vladimir,MIDDLE,1,1.0
Azir,Xerath,MIDDLE,2,0.5
Azir,Yone,MIDDLE,28,0.6785714285714286
Azir,Zed,MIDDLE,1,1.0
Azir,Ziggs,MIDDLE,5,0.2
Azir,Zoe,MIDDLE,3,0.0
Bel'Veth,Naafiri,JUNGLE,1,1.0
Bel'Veth,Vi,JUNGLE,1,1.0
Bel'Veth,Viego,JUNGLE,1,0.0
Bel'Veth,Wukong,JUNGLE,1,0.0
Brand,Anivia,TOP,1,0.0
Brand,Annie,MIDDLE,1,0.0
Brand,Jax,TOP,1,0.0
Brand,Skarner,JUNGLE,1,1.0
Brand,Yone,MIDDLE,1,1.0
Camille,Aatrox,TOP,1,1.0
Camille,Ambessa,TOP,6,0.3333333333333333
Camille,Anivia,TOP,1,1.0
Camille,Cho'Gath,TOP,1,1.0
Camille,Gnar,TOP,1,0.0
Camille,Gragas,TOP,1,0.0
Camille,Gwen,TOP,3,0.0
Camille,Jayce,TOP,2,0.5
Camille,K'Sante,TOP,6,0.5
Camille,Kennen,TOP,1,1.0
Camille,Nidalee,JUNGLE,1,0.0
Camille,Ornn,TOP,1,1.0
Camille,Renekton,TOP,1,0.0
Camille,Shen,TOP,1,1.0
Camille,Sion,TOP,1,1.0
Camille,Xayah,MIDDLE,1,1.0
Camille,Zaahen,TOP,2,0.5
Cassiopeia,Ahri,MIDDLE,11,0.6363636363636364
Cassiopeia,Akali,MIDDLE,18,0.4444444444444444
Cassiopeia,Ambessa,TOP,1,1.0
Cassiopeia,Anivia,MIDDLE,21,0.5714285714285714
Cassiopeia,Anivia,TOP,1,0.0
Cassiopeia,Annie,MIDDLE,10,0.6
Cassiopeia,Aurora,MIDDLE,16,0.6875
Cassiopeia,Azir,MIDDLE,5,0.8
Cassiopeia,Galio,MIDDLE,10,0.5
Cassiopeia,Gnar,TOP,1,0.0
Cassiopeia,Gragas,TOP,1,1.0
Cassiopeia,Gwen,TOP,1,1.0
Cassiopeia,Hwei,MIDDLE,7,0.42857142857142855
Cassiopeia,Jayce,MIDDLE,1,0.0
Cassiopeia,Kassadin,MIDDLE,1,0.0
Cassiopeia,Kog'Maw,MIDDLE,4,1.0
Cassiopeia,LeBlanc,MIDDLE,7,0.8571428571428571
Cassiopeia,Mel,MIDDLE,4,0.75
Cassiopeia,Orianna,MIDDLE,18,0.5
Cassiopeia,Rumble,TOP,1,1.0
Cassiopeia,Ryze,MIDDLE,56,0.4642857142857143
Cassiopeia,Sett,TOP,1,1.0
Cassiopeia,Sion,MIDDLE,1,1.0
Cassiopeia,Sylas,MIDDLE,2,1.0
Cassiopeia,Syndra,MIDDLE,17,0.5882352941176471
Cassiopeia,Taliyah,MIDDLE,8,0.75
Cassiopeia,Tristana,MIDDLE,1,1.0
Cassiopeia,Twisted Fate,MIDDLE,3,1.0
Cassiopeia,Vex,MIDDLE,1,0.0
Cassiopeia,Viktor,MIDDLE,27,0.7037037037037037
Cassiopeia,Xerath,MIDDLE,2,1.0
Cassiopeia,Yone,MIDDLE,2,0.0
Cassiopeia,Yone,TOP,2,0.0
Cassiopeia,Yorick,TOP,3,0.6666666666666666
Cassiopeia,Zoe,MIDDLE,4,0.75
Cho'Gath,Aurora,TOP,1,0.0
Cho'Gath,Camille,TOP,1,0.0
Cho'Gath,Jayce,JUNGLE,1,0.0
Cho'Gath,Jayce,TOP,1,1.0
Cho'Gath,K'Sante,TOP,2,0.5
Cho'Gath,Olaf,TOP,1,1.0
Cho'Gath,Ornn,TOP,1,0.0
Cho'Gath,Pantheon,JUNGLE,1,0.0
Cho'Gath,Renekton,TOP,1,0.0
Cho'Gath,Sion,TOP,9,0.4444444444444444
Cho'Gath,Skarner,JUNGLE,1,1.0
Cho'Gath,Urgot,TOP,1,1.0
Cho'Gath,Yorick,TOP,3,1.0
Cho'Gath,Zaahen,JUNGLE,1,1.0
Corki,Azir,MIDDLE,1,0.0
Corki,Orianna,MIDDLE,1,0.0
Corki,Ryze,MIDDLE,1,0.0
Corki,Syndra,MIDDLE,1,1.0
Darius,Aatrox,TOP,1,1.0
Darius,Ambessa,TOP,1,0.0
Darius,Bel'Veth,JUNGLE,1,1.0
Darius,Gangplank,TOP,1,0.0
Darius,Gwen,TOP,1,0.0
Darius,Jarvan IV,JUNGLE,1,0.0
Darius,Malphite,TOP,1,1.0
Darius,Naafiri,JUNGLE,1,1.0
Darius,Ornn,TOP,1,1.0
Darius,Qiyana,JUNGLE,1,1.0
Darius,Renekton,TOP,2,0.5
Darius,Rumble,TOP,1,1.0
Darius,Sion,TOP,2,1.0
Darius,Volibear,TOP,1,0.0
Darius,Wukong,JUNGLE,1,1.0
Darius,Yorick,TOP,1,0.0
Darius,Zac,TOP,1,0.0
Diana,Aatrox,JUNGLE,1,0.0
Diana,Annie,MIDDLE,1,0.0
Diana,Malphite,JUNGLE,2,0.5
Diana,Naafiri,JUNGLE,2,1.0
Diana,Orianna,MIDDLE,1,0.0
Diana,Pantheon,JUNGLE,1,1.0
Diana,Taliyah,JUNGLE,1,0.0
Diana,Vi,JUNGLE,1,0.0
Diana,Wukong,JUNGLE,2,0.5
Dr. Mundo,Aatrox,JUNGLE,9,0.1111111111111111
Dr. Mundo,Aatrox,TOP,1,0.0
Dr. Mundo,Ambessa,JUNGLE,3,0.6666666666666666
Dr. Mundo,Ambessa,TOP,2,0.5
Dr. Mundo,Darius,JUNGLE,3,0.3333333333333333
Dr. Mundo,Darius,TOP,1,1.0
Dr. Mundo,Diana,JUNGLE,2,1.0
Dr. Mundo,Hecarim,JUNGLE,1,1.0
Dr. Mundo,Jarvan IV,JUNGLE,16,0.4375
Dr. Mundo,Jax,TOP,3,0.0
Dr. Mundo,Jayce,JUNGLE,2,0.5
Dr. Mundo,K'Sante,TOP,3,0.0
Dr. Mundo,Kindred,JUNGLE,1,0.0
Dr. Mundo,Lee Sin,JUNGLE,4,0.75
Dr. Mundo,Lillia,JUNGLE,1,1.0
Dr. Mundo,Malphite,JUNGLE,6,0.6666666666666666
Dr. Mundo,Maokai,JUNGLE,5,0.8
Dr. Mundo,Mordekaiser,TOP,1,0.0
Dr. Mundo,Naafiri,JUNGLE,6,0.5
Dr. Mundo,Nasus,JUNGLE,2,0.5
Dr. Mundo,Nocturne,JUNGLE,17,0.5294117647058824
Dr. Mundo,Nunu & Willump,JUNGLE,3,0.0
Dr. Mundo,Olaf,JUNGLE,1,1.0
Dr. Mundo,Ornn,TOP,1,1.0
Dr. Mundo,Pantheon,JUNGLE,12,0.4166666666666667
Dr. Mundo,Qiyana,JUNGLE,3,1.0
Dr. Mundo,Rek'Sai,JUNGLE,2,0.5
Dr. Mundo,Renekton,TOP,5,0.8
Dr. Mundo,Rengar,JUNGLE,1,0.0
Dr. Mundo,Sejuani,JUNGLE,6,0.5
Dr. Mundo,Sion,TOP,5,0.4
Dr. Mundo,Skarner,JUNGLE,3,0.0
Dr. Mundo,Sylas,JUNGLE,3,0.3333333333333333
Dr. Mundo,Taliyah,JUNGLE,1,1.0
Dr. Mundo,Trundle,JUNGLE,9,0.6666666666666666
Dr. Mundo,Trundle,TOP,1,0.0
Dr. Mundo,Varus,TOP,1,0.0
Dr. Mundo,Vi,JUNGLE,21,0.5238095238095238
Dr. Mundo,Viego,JUNGLE,4,1.0
Dr. Mundo,Volibear,JUNGLE,1,1.0
Dr. Mundo,Volibear,TOP,1,0.0
Dr. Mundo,Wukong,JUNGLE,27,0.6296296296296297
Dr. Mundo,Xin Zhao,JUNGLE,14,0.6428571428571429
Dr. Mundo,Zaahen,JUNGLE,10,0.7
Dr. Mundo,Zac,JUNGLE,1,1.0
Dr. Mundo,Zed,JUNGLE,1,1.0
Ekko,Azir,MIDDLE,3,0.3333333333333333
Ekko,Galio,MIDDLE,1,1.0
Ekko,Gnar,TOP,1,0.0
Ekko,Orianna,MIDDLE,1,0.0
Ekko,Syndra,MIDDLE,2,0.5
Ekko,Taliyah,MIDDLE,1,0.0
Ekko,Viktor,MIDDLE,1,0.0
Ekko,Zed,JUNGLE,1,1.0
Ezreal,Aurelion Sol,MIDDLE,1,1.0
Fiddlesticks,Dr. Mundo,JUNGLE,1,0.0
Fiddlesticks,Wukong,JUNGLE,1,0.0
Fiora,Aatrox,TOP,1,0.0
Fiora,Ambessa,TOP,1,1.0
Fiora,Gnar,TOP,1,0.0
Fiora,Jax,TOP,2,1.0
Fiora,Jayce,TOP,1,1.0
Fiora,K'Sante,TOP,6,0.6666666666666666
Fiora,Malphite,TOP,4,0.5
Fiora,Ornn,TOP,1,0.0
Fiora,Renekton,TOP,1,1.0
Fiora,Sion,TOP,4,0.0
Fiora,Zaahen,TOP,1,1.0
Fizz,Orianna,MIDDLE,1,1.0
Fizz,Twisted Fate,MIDDLE,1,1.0
Galio,Aatrox,MIDDLE,1,0.0
Galio,Ahri,MIDDLE,21,0.5714285714285714
Galio,Akali,MIDDLE,11,0.7272727272727273
Galio,Anivia,MIDDLE,1,0.0
Galio,Annie,MIDDLE,19,0.5789473684210527
Galio,Aurora,MIDDLE,20,0.5
Galio,Azir,MIDDLE,2,0.5
Galio,Cassiopeia,MIDDLE,8,0.25
Galio,Corki,MIDDLE,2,0.5
Galio,Hwei,MIDDLE,3,1.0
Galio,LeBlanc,MIDDLE,9,0.5555555555555556
Galio,Mel,MIDDLE,3,0.6666666666666666
Galio,Orianna,MIDDLE,50,0.58
Galio,Qiyana,MIDDLE,1,1.0
Galio,Rumble,TOP,26,0.5384615384615384
Galio,Ryze,MIDDLE,10,0.4
